graph_id,geography_code,ses_category,transition_type,from_rule_id,to_rule_id,from_threshold,to_threshold,from_edge_count,to_edge_count,edges_removed,edge_retention_fraction,edge_jaccard,nested,degree_spearman,component_count_change,isolate_count_change
2024_36_education_binary_higher,36,higher,adjacent,phi_010,phi_012,0.1,0.12,19,14,5,0.7368421052631579,0.7368421052631579,True,0.9000187310738129,0,0
2024_36_education_binary_higher,36,higher,adjacent,phi_012,phi_014,0.12,0.14,14,12,2,0.8571428571428571,0.8571428571428571,True,0.9166666666666667,0,0
2024_36_education_binary_higher,36,higher,outer,phi_010,phi_014,0.1,0.14,19,12,7,0.631578947368421,0.631578947368421,True,0.9096963518380474,0,0
2024_36_education_binary_lower,36,lower,adjacent,phi_010,phi_012,0.1,0.12,21,18,3,0.8571428571428571,0.8571428571428571,True,0.9486225255689281,0,0
2024_36_education_binary_lower,36,lower,adjacent,phi_012,phi_014,0.12,0.14,18,14,4,0.7777777777777778,0.7777777777777778,True,0.9191412704832078,0,0
2024_36_education_binary_lower,36,lower,outer,phi_010,phi_014,0.1,0.14,21,14,7,0.6666666666666666,0.6666666666666666,True,0.8044204063251083,0,0
2024_37_education_binary_higher,37,higher,adjacent,phi_010,phi_012,0.1,0.12,21,18,3,0.8571428571428571,0.8571428571428571,True,0.9196569364718171,0,0
2024_37_education_binary_higher,37,higher,adjacent,phi_012,phi_014,0.12,0.14,18,12,6,0.6666666666666666,0.6666666666666666,True,0.9365029929270167,0,0
2024_37_education_binary_higher,37,higher,outer,phi_010,phi_014,0.1,0.14,21,12,9,0.5714285714285714,0.5714285714285714,True,0.7998113794895572,0,0
2024_37_education_binary_lower,37,lower,adjacent,phi_010,phi_012,0.1,0.12,27,20,7,0.7407407407407407,0.7407407407407407,True,0.9414929542218465,0,0
2024_37_education_binary_lower,37,lower,adjacent,phi_012,phi_014,0.12,0.14,20,16,4,0.8,0.8,True,0.7147168314220824,0,0
2024_37_education_binary_lower,37,lower,outer,phi_010,phi_014,0.1,0.14,27,16,11,0.5925925925925926,0.5925925925925926,True,0.7196001895906883,0,0
2024_38_education_binary_higher,38,higher,adjacent,phi_010,phi_012,0.1,0.12,17,14,3,0.8235294117647058,0.8235294117647058,True,0.9327689683843117,0,0
2024_38_education_binary_higher,38,higher,adjacent,phi_012,phi_014,0.12,0.14,14,12,2,0.8571428571428571,0.8571428571428571,True,0.9325964186538799,1,0
2024_38_education_binary_higher,38,higher,outer,phi_010,phi_014,0.1,0.14,17,12,5,0.7058823529411765,0.7058823529411765,True,0.9576598036177777,1,0
2024_38_education_binary_lower,38,lower,adjacent,phi_010,phi_012,0.1,0.12,30,26,4,0.8666666666666667,0.8666666666666667,True,0.9125178227877787,0,0
2024_38_education_binary_lower,38,lower,adjacent,phi_012,phi_014,0.12,0.14,26,21,5,0.8076923076923077,0.8076923076923077,True,0.9563909336732664,0,0
2024_38_education_binary_lower,38,lower,outer,phi_010,phi_014,0.1,0.14,30,21,9,0.7,0.7,True,0.9028257526359346,0,0
2024_39_education_binary_higher,39,higher,adjacent,phi_010,phi_012,0.1,0.12,22,19,3,0.8636363636363636,0.8636363636363636,True,0.9559548824182564,0,0
2024_39_education_binary_higher,39,higher,adjacent,phi_012,phi_014,0.12,0.14,19,12,7,0.631578947368421,0.631578947368421,True,0.844227041882463,0,0
2024_39_education_binary_higher,39,higher,outer,phi_010,phi_014,0.1,0.14,22,12,10,0.5454545454545454,0.5454545454545454,True,0.8629766332293342,0,0
2024_39_education_binary_lower,39,lower,adjacent,phi_010,phi_012,0.1,0.12,30,27,3,0.9,0.9,True,0.9283436871804988,0,0
2024_39_education_binary_lower,39,lower,adjacent,phi_012,phi_014,0.12,0.14,27,20,7,0.7407407407407407,0.7407407407407407,True,0.8561868992769665,0,0
2024_39_education_binary_lower,39,lower,outer,phi_010,phi_014,0.1,0.14,30,20,10,0.6666666666666666,0.6666666666666666,True,0.8286633855408042,0,0
2024_40_education_binary_higher,40,higher,adjacent,phi_010,phi_012,0.1,0.12,24,21,3,0.875,0.875,True,0.7956286783883864,0,0
2024_40_education_binary_higher,40,higher,adjacent,phi_012,phi_014,0.12,0.14,21,14,7,0.6666666666666666,0.6666666666666666,True,0.7051861616651155,1,0
2024_40_education_binary_higher,40,higher,outer,phi_010,phi_014,0.1,0.14,24,14,10,0.5833333333333334,0.5833333333333334,True,0.7697199182091232,1,0
2024_40_education_binary_lower,40,lower,adjacent,phi_010,phi_012,0.1,0.12,26,21,5,0.8076923076923077,0.8076923076923077,True,0.8525304546470049,0,0
2024_40_education_binary_lower,40,lower,adjacent,phi_012,phi_014,0.12,0.14,21,17,4,0.8095238095238095,0.8095238095238095,True,0.8994029428430679,0,0
2024_40_education_binary_lower,40,lower,outer,phi_010,phi_014,0.1,0.14,26,17,9,0.6538461538461539,0.6538461538461539,True,0.8751618422283332,0,0
2024_41_education_binary_higher,41,higher,adjacent,phi_010,phi_012,0.1,0.12,25,18,7,0.72,0.72,True,0.9515011557912562,0,0
2024_41_education_binary_higher,41,higher,adjacent,phi_012,phi_014,0.12,0.14,18,13,5,0.7222222222222222,0.7222222222222222,True,0.868171690604598,0,0
2024_41_education_binary_higher,41,higher,outer,phi_010,phi_014,0.1,0.14,25,13,12,0.52,0.52,True,0.8279395334006837,0,0
2024_41_education_binary_lower,41,lower,adjacent,phi_010,phi_012,0.1,0.12,25,23,2,0.92,0.92,True,0.9811895429806916,0,0
2024_41_education_binary_lower,41,lower,adjacent,phi_012,phi_014,0.12,0.14,23,20,3,0.8695652173913043,0.8695652173913043,True,0.8847394956456276,0,0
2024_41_education_binary_lower,41,lower,outer,phi_010,phi_014,0.1,0.14,25,20,5,0.8,0.8,True,0.8985258985263478,0,0
2024_42_education_binary_higher,42,higher,adjacent,phi_010,phi_012,0.1,0.12,26,20,6,0.7692307692307693,0.7692307692307693,True,0.8882053623194086,0,0
2024_42_education_binary_higher,42,higher,adjacent,phi_012,phi_014,0.12,0.14,20,18,2,0.9,0.9,True,0.9524241471993242,0,0
2024_42_education_binary_higher,42,higher,outer,phi_010,phi_014,0.1,0.14,26,18,8,0.6923076923076923,0.6923076923076923,True,0.8064706504568327,0,0
2024_42_education_binary_lower,42,lower,adjacent,phi_010,phi_012,0.1,0.12,18,18,0,1.0,1.0,True,1.0,0,0
2024_42_education_binary_lower,42,lower,adjacent,phi_012,phi_014,0.12,0.14,18,13,5,0.7222222222222222,0.7222222222222222,True,0.8889292040527027,2,1
2024_42_education_binary_lower,42,lower,outer,phi_010,phi_014,0.1,0.14,18,13,5,0.7222222222222222,0.7222222222222222,True,0.8889292040527027,2,1
2024_44_education_binary_higher,44,higher,adjacent,phi_010,phi_012,0.1,0.12,20,16,4,0.8,0.8,True,0.9655219854578744,0,0
2024_44_education_binary_higher,44,higher,adjacent,phi_012,phi_014,0.12,0.14,16,14,2,0.875,0.875,True,0.9782797401561579,1,1
2024_44_education_binary_higher,44,higher,outer,phi_010,phi_014,0.1,0.14,20,14,6,0.7,0.7,True,0.9688896662368099,1,1
2024_44_education_binary_lower,44,lower,adjacent,phi_010,phi_012,0.1,0.12,23,19,4,0.8260869565217391,0.8260869565217391,True,0.9182389937106918,0,0
2024_44_education_binary_lower,44,lower,adjacent,phi_012,phi_014,0.12,0.14,19,13,6,0.6842105263157895,0.6842105263157895,True,0.743727279842393,0,0
2024_44_education_binary_lower,44,lower,outer,phi_010,phi_014,0.1,0.14,23,13,10,0.5652173913043478,0.5652173913043478,True,0.5962641122874357,0,0
2024_45_education_binary_higher,45,higher,adjacent,phi_010,phi_012,0.1,0.12,25,18,7,0.72,0.72,True,0.8454300740985452,0,0
2024_45_education_binary_higher,45,higher,adjacent,phi_012,phi_014,0.12,0.14,18,16,2,0.8888888888888888,0.8888888888888888,True,0.9591194968553459,1,1
2024_45_education_binary_higher,45,higher,outer,phi_010,phi_014,0.1,0.14,25,16,9,0.64,0.64,True,0.8895943317007079,1,1
2024_45_education_binary_lower,45,lower,adjacent,phi_010,phi_012,0.1,0.12,29,25,4,0.8620689655172413,0.8620689655172413,True,0.9651898734177216,0,0
2024_45_education_binary_lower,45,lower,adjacent,phi_012,phi_014,0.12,0.14,25,23,2,0.92,0.92,True,0.8801305622145303,0,0
2024_45_education_binary_lower,45,lower,outer,phi_010,phi_014,0.1,0.14,29,23,6,0.7931034482758621,0.7931034482758621,True,0.8044204063251083,0,0
2024_46_education_binary_higher,46,higher,adjacent,phi_010,phi_012,0.1,0.12,23,19,4,0.8260869565217391,0.8260869565217391,True,0.903744140906165,0,0
2024_46_education_binary_higher,46,higher,adjacent,phi_012,phi_014,0.12,0.14,19,12,7,0.631578947368421,0.631578947368421,True,0.882009737174476,1,0
2024_46_education_binary_higher,46,higher,outer,phi_010,phi_014,0.1,0.14,23,12,11,0.5217391304347826,0.5217391304347826,True,0.7717436331412898,1,0
2024_46_education_binary_lower,46,lower,adjacent,phi_010,phi_012,0.1,0.12,20,16,4,0.8,0.8,True,0.7589616810984429,0,0
2024_46_education_binary_lower,46,lower,adjacent,phi_012,phi_014,0.12,0.14,16,13,3,0.8125,0.8125,True,0.8090996222714764,1,1
2024_46_education_binary_lower,46,lower,outer,phi_010,phi_014,0.1,0.14,20,13,7,0.65,0.65,True,0.7484026724341383,1,1
2024_48_education_binary_higher,48,higher,adjacent,phi_010,phi_012,0.1,0.12,24,20,4,0.8333333333333334,0.8333333333333334,True,0.9290515933665164,0,0
2024_48_education_binary_higher,48,higher,adjacent,phi_012,phi_014,0.12,0.14,20,15,5,0.75,0.75,True,0.9439656264065241,0,0
2024_48_education_binary_higher,48,higher,outer,phi_010,phi_014,0.1,0.14,24,15,9,0.625,0.625,True,0.8754267107796027,0,0
2024_48_education_binary_lower,48,lower,adjacent,phi_010,phi_012,0.1,0.12,22,17,5,0.7727272727272727,0.7727272727272727,True,0.8541666666666665,0,0
2024_48_education_binary_lower,48,lower,adjacent,phi_012,phi_014,0.12,0.14,17,16,1,0.9411764705882353,0.9411764705882353,True,0.963405399449878,0,0
2024_48_education_binary_lower,48,lower,outer,phi_010,phi_014,0.1,0.14,22,16,6,0.7272727272727273,0.7272727272727273,True,0.7511867275430866,0,0
2024_49_education_binary_higher,49,higher,adjacent,phi_010,phi_012,0.1,0.12,21,14,7,0.6666666666666666,0.6666666666666666,True,0.7156586045607837,0,0
2024_49_education_binary_higher,49,higher,adjacent,phi_012,phi_014,0.12,0.14,14,12,2,0.8571428571428571,0.8571428571428571,True,0.9365504114126689,1,1
2024_49_education_binary_higher,49,higher,outer,phi_010,phi_014,0.1,0.14,21,12,9,0.5714285714285714,0.5714285714285714,True,0.7531796424288023,1,1
2024_49_education_binary_lower,49,lower,adjacent,phi_010,phi_012,0.1,0.12,24,16,8,0.6666666666666666,0.6666666666666666,True,0.7266479487202246,0,0
2024_49_education_binary_lower,49,lower,adjacent,phi_012,phi_014,0.12,0.14,16,12,4,0.75,0.75,True,0.6284873769037986,1,0
2024_49_education_binary_lower,49,lower,outer,phi_010,phi_014,0.1,0.14,24,12,12,0.5,0.5,True,0.38676192962827943,1,0
2024_50_education_binary_higher,50,higher,adjacent,phi_010,phi_012,0.1,0.12,19,16,3,0.8421052631578947,0.8421052631578947,True,0.9381157259929251,0,0
2024_50_education_binary_higher,50,higher,adjacent,phi_012,phi_014,0.12,0.14,16,11,5,0.6875,0.6875,True,0.9138546265826446,1,1
2024_50_education_binary_higher,50,higher,outer,phi_010,phi_014,0.1,0.14,19,11,8,0.5789473684210527,0.5789473684210527,True,0.8334874687888887,1,1
2024_50_education_binary_lower,50,lower,adjacent,phi_010,phi_012,0.1,0.12,27,21,6,0.7777777777777778,0.7777777777777778,True,0.9026764133319415,0,0
2024_50_education_binary_lower,50,lower,adjacent,phi_012,phi_014,0.12,0.14,21,15,6,0.7142857142857143,0.7142857142857143,True,0.8037734208652635,0,0
2024_50_education_binary_lower,50,lower,outer,phi_010,phi_014,0.1,0.14,27,15,12,0.5555555555555556,0.5555555555555556,True,0.6444736729382093,0,0
2024_51_education_binary_higher,51,higher,adjacent,phi_010,phi_012,0.1,0.12,21,17,4,0.8095238095238095,0.8095238095238095,True,0.8291305307409504,0,0
2024_51_education_binary_higher,51,higher,adjacent,phi_012,phi_014,0.12,0.14,17,14,3,0.8235294117647058,0.8235294117647058,True,0.8571817324793919,0,0
2024_51_education_binary_higher,51,higher,outer,phi_010,phi_014,0.1,0.14,21,14,7,0.6666666666666666,0.6666666666666666,True,0.8626242108545161,0,0
2024_51_education_binary_lower,51,lower,adjacent,phi_010,phi_012,0.1,0.12,23,21,2,0.9130434782608695,0.9130434782608695,True,0.9873615480579258,0,0
2024_51_education_binary_lower,51,lower,adjacent,phi_012,phi_014,0.12,0.14,21,15,6,0.7142857142857143,0.7142857142857143,True,0.7918020470102046,0,0
2024_51_education_binary_lower,51,lower,outer,phi_010,phi_014,0.1,0.14,23,15,8,0.6521739130434783,0.6521739130434783,True,0.7492101245251308,0,0
2024_53_education_binary_higher,53,higher,adjacent,phi_010,phi_012,0.1,0.12,18,14,4,0.7777777777777778,0.7777777777777778,True,0.9294871794871795,0,0
2024_53_education_binary_higher,53,higher,adjacent,phi_012,phi_014,0.12,0.14,14,11,3,0.7857142857142857,0.7857142857142857,True,0.9093531090412992,0,0
2024_53_education_binary_higher,53,higher,outer,phi_010,phi_014,0.1,0.14,18,11,7,0.6111111111111112,0.6111111111111112,True,0.8529591177829241,0,0
2024_53_education_binary_lower,53,lower,adjacent,phi_010,phi_012,0.1,0.12,23,17,6,0.7391304347826086,0.7391304347826086,True,0.8814908601983472,0,0
2024_53_education_binary_lower,53,lower,adjacent,phi_012,phi_014,0.12,0.14,17,13,4,0.7647058823529411,0.7647058823529411,True,0.8258009818735298,0,0
2024_53_education_binary_lower,53,lower,outer,phi_010,phi_014,0.1,0.14,23,13,10,0.5652173913043478,0.5652173913043478,True,0.6774757547517903,0,0
2024_54_education_binary_higher,54,higher,adjacent,phi_010,phi_012,0.1,0.12,21,15,6,0.7142857142857143,0.7142857142857143,True,0.8101428086629134,0,0
2024_54_education_binary_higher,54,higher,adjacent,phi_012,phi_014,0.12,0.14,15,14,1,0.9333333333333333,0.9333333333333333,True,0.9745181037780648,0,0
2024_54_education_binary_higher,54,higher,outer,phi_010,phi_014,0.1,0.14,21,14,7,0.6666666666666666,0.6666666666666666,True,0.7663791968981315,0,0
2024_54_education_binary_lower,54,lower,adjacent,phi_010,phi_012,0.1,0.12,28,20,8,0.7142857142857143,0.7142857142857143,True,0.8754276405548025,0,0
2024_54_education_binary_lower,54,lower,adjacent,phi_012,phi_014,0.12,0.14,20,14,6,0.7,0.7,True,0.8712242734945916,1,0
2024_54_education_binary_lower,54,lower,outer,phi_010,phi_014,0.1,0.14,28,14,14,0.5,0.5,True,0.7587645706021283,1,0
2024_55_education_binary_higher,55,higher,adjacent,phi_010,phi_012,0.1,0.12,22,15,7,0.6818181818181818,0.6818181818181818,True,0.9375183110833343,0,0
2024_55_education_binary_higher,55,higher,adjacent,phi_012,phi_014,0.12,0.14,15,12,3,0.8,0.8,True,0.9397251585699998,0,0
2024_55_education_binary_higher,55,higher,outer,phi_010,phi_014,0.1,0.14,22,12,10,0.5454545454545454,0.5454545454545454,True,0.9433350159836921,0,0
2024_55_education_binary_lower,55,lower,adjacent,phi_010,phi_012,0.1,0.12,28,20,8,0.7142857142857143,0.7142857142857143,True,0.7244929536395726,0,0
2024_55_education_binary_lower,55,lower,adjacent,phi_012,phi_014,0.12,0.14,20,11,9,0.55,0.55,True,0.9283436871804988,1,1
2024_55_education_binary_lower,55,lower,outer,phi_010,phi_014,0.1,0.14,28,11,17,0.39285714285714285,0.39285714285714285,True,0.7572851276226812,1,1
2024_56_education_binary_higher,56,higher,adjacent,phi_010,phi_012,0.1,0.12,22,13,9,0.5909090909090909,0.5909090909090909,True,0.8026489494813634,1,0
2024_56_education_binary_higher,56,higher,adjacent,phi_012,phi_014,0.12,0.14,13,10,3,0.7692307692307693,0.7692307692307693,True,0.9109357395385402,0,0
2024_56_education_binary_higher,56,higher,outer,phi_010,phi_014,0.1,0.14,22,10,12,0.45454545454545453,0.45454545454545453,True,0.6578109392432445,1,0
2024_56_education_binary_lower,56,lower,adjacent,phi_010,phi_012,0.1,0.12,29,26,3,0.896551724137931,0.896551724137931,True,0.9561175505345832,0,0
2024_56_education_binary_lower,56,lower,adjacent,phi_012,phi_014,0.12,0.14,26,22,4,0.8461538461538461,0.8461538461538461,True,0.8364779874213837,1,1
2024_56_education_binary_lower,56,lower,outer,phi_010,phi_014,0.1,0.14,29,22,7,0.7586206896551724,0.7586206896551724,True,0.7210066774523088,1,1
